Date,Preference,US Weather Impact Rating,Net Trust,NPS,EventsCamp/Vend_Campaign_Flag,Installs_Critical_Event_Flag,SEM_Google_Spend,Preload_IronSource_Aura_Spend,Programmatic_Bidease_Spend,Preload_Digital_Turbine_Spend,Programmatic_Tapjoy_Spend,SEM_Apple_Search_Ads_Spend,Programmatic_LiftOff_Spend,Programmatic_IronSource_Sonic_Spend,Programmatic_Persona.ly_Spend,Twitter_TikTok_Combined_Spend,Brand_Spend,Influencer_Spend,SEM_Google_Impressions,Preload_IronSource_Aura_impressions,Programmatic_Bidease_Clicks,Preload_Digital_Turbine_launches,Programmatic_Tapjoy_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Impressions,Programmatic_Persona.ly_Clicks,Twitter_TikTok_Combined_Impressions,Brand_Impressions,Influencer_Daily_Impressions,OrganicSearch_Google_Clicks,SocialEng_Facebook_Estimated_Clicks,SocialEng_YouTube_Impressions,SocialEng_Instagram_Impressions,SocialEng_Twitter_Total_Engagements,SocialEng_LinkedIn_Total_Engagements,SocialEng_TikTok_Total_Engagements,OrganicSearch_Google_Clicks_Paid_Spend,SocialEng_Facebook_Estimated_Clicks_Paid_Spend,SocialEng_YouTube_Impressions_Paid_Spend,SocialEng_Instagram_Impressions_Paid_Spend,SocialEng_Twitter_Total_Engagements_Paid_Spend,SocialEng_LinkedIn_Total_Engagements_Paid_Spend,SocialEng_TikTok_Total_Engagements_Paid_Spend,Preference_Paid_Spend,Net_Trust_Paid_Spend,NPS_Paid_Spend,Total_App_Installs
15-09-2021,1.0,0.4166666666666667,0.44444444444444553,0.76,1,0,0.35881300889617684,0.329716082201425,0.10420622934641208,0.3744750835015684,0.0,0.19857040760624659,0.0,0.0,0.3699890051994813,0.0,0.09502846206054144,0.0,0.09696219749494643,0.22624212163378898,5.423058192668242e-07,0.5,0.0,0.1827433965551031,0.0,0.0,0.11958845156325704,0.0,0.5927551870170206,0.0,0.11659849082277424,0.14746395426728146,0.0,0.03302370859892505,0.05767612471679793,0.03178194983795147,0.0,0.17943416960175035,0.12403561984083931,0.0,0.039423461674502454,0.0785494118461653,0.06711202733257175,0.0,0.20799399115479136,0.18781353277183555,0.30960531037233596,55335
16-09-2021,1.0,0.24999999999999994,0.44444444444444553,0.76,1,0,0.40888749181419853,0.3690567228675819,0.11177235820984795,0.3500921635568203,0.0,0.20230836309138955,0.0,0.0,0.3854204607534531,0.0,0.0951635747732344,0.0,0.1142765382653543,0.23497064448198116,0.0,0.5757575757575758,0.0,0.17368475491583737,0.0,0.0,0.12979166072904494,0.0,0.5765808815570456,0.0,0.11676013858038406,0.33533424816113105,0.0,0.03632988655145934,0.051850253533282986,0.025606587053636602,0.0,0.18801180394467026,0.29379240350218433,0.0,0.04517467737902705,0.07355290923977295,0.05632142361163372,0.0,0.21734789037253735,0.196406083422002,0.3224857335328533,52271
17-09-2021,1.0,0.16666666666666669,0.44444444444444553,0.76,1,0,0.5343500088945954,0.3019858465945644,0.09801576027632819,0.3699338917043559,0.0,0.2126119299286319,0.0,0.0,0.3817879550215465,0.0,0.10390759594777,0.0,0.14391699569896535,0.23115331096013753,0.0,0.5151515151515151,0.0,0.1873516538553666,0.0,0.0,0.14247442072562486,0.0,0.5546145469444728,0.0,0.11048688451377786,0.1177981699108368,0.0,0.03236388304272996,0.03922753263566728,0.02111010540453736,0.0,0.2078934235541876,0.1158572918710293,0.0,0.04517662874367729,0.06246865295960642,0.05212361228510223,0.0,0.2460581648565044,0.22277952212825258,0.3620201005171076,51581
18-09-2021,1.0,0.16666666666666669,0.44444444444444553,0.76,1,0,0.5844902201996601,0.34693747496449506,0.08804222677452637,0.3951345033562318,0.0,0.19894236447010163,0.0,0.0,0.3623491405643165,0.0,0.11342790582016835,0.0,0.15387966863771183,0.2476132363993541,0.0,0.6363636363636364,0.0,0.21262221544759707,0.0,0.0,0.1429589306580785,0.0,0.6797363189800721,0.0,0.06064910106599447,0.03799678726351593,0.0,0.010908377944468901,0.012967957708490668,0.00010219276475225554,0.0,0.1705883988911418,0.03954379412299368,0.0,0.01611239136717402,0.021851908027078062,0.0002669997670169346,0.0,0.26134557510437456,0.2368226333278569,0.3830710342974745,50173
19-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.5331532107682262,0.27607940958692934,0.10351839944973608,0.43186133426959805,0.0,0.19670610193125188,0.0,0.0,0.4467803548734973,0.0,0.10113151722202736,0.0,0.13689750880043325,0.22693415285704718,5.423058192668242e-07,0.36363636363636365,0.0,0.32171787557433096,0.0,0.0,0.19197993558867957,0.0,0.6823994647094959,0.0,0.048201489801512704,0.12941344796862703,0.0,0.03052914639624841,0.012083288380623584,0.00043796899179538085,0.0,0.14402764139412416,0.12436986534973817,0.0,0.041640773093436716,0.018802137126715746,0.001056667606803566,0.0,0.24004473700343515,0.21725554948264286,0.35373954354405124,47894
20-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.5423983438858184,0.3247696733549397,0.10042316491469415,0.4564013249377492,0.0,0.22572687575224054,0.0,0.0,0.20078742371180147,0.0,0.09922522658424553,0.0,0.12335444492723505,0.24211419259303354,0.0,0.696969696969697,0.0,0.25555549506783093,0.0,0.0,0.15185111294781542,0.0,0.6650629004078035,0.0,0.1167439921528362,0.0420419736867777,0.0,0.038884657219248775,0.037781853490128386,0.01643843615871996,0.0,0.21385259587437078,0.041338311189589895,0.0,0.05426455871888203,0.060150496037957024,0.040577885097113534,0.0,0.24598843998476655,0.22271547242255907,0.3619240885939631,55543
21-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.5552442080395044,0.29965830329072746,0.10351839944973608,0.4600786277562447,0.0,0.29948947865452896,0.0,0.0,0.1104835097181131,0.0,0.10223383498499002,0.0,0.13017556785622075,0.2506492443465514,0.0,0.3939393939393939,0.0,0.2782320405896827,0.0,0.0,0.08989084276227663,0.0,0.6245981398694703,0.0,0.12721109729286795,0.0009625202421909042,0.0,0.030153936265885094,0.0661991584852735,0.023343747262693802,0.0,0.24466314271162842,0.001025766568287351,0.0,0.04560905227316071,0.11422928461825704,0.06245518740843405,0.0,0.26802689813096875,0.2429601386804075,0.3922712903459228,59527
22-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.6130286809097835,0.30951774031050094,0.1138358478998759,0.4668003307724646,0.0,0.372550065725441,0.0,0.0,0.13991840874471762,0.0,0.0978041055004829,0.0,0.13676802120920156,0.2435726669990401,0.0,0.5606060606060607,0.0,0.2885346122857827,0.0,0.0,0.10952774531877903,0.0,0.5936268811483085,0.0,0.15016232664149537,0.06394906446934567,0.0,0.014666753900789423,0.09535009170352789,0.014993138485795206,0.0,0.2918280203762575,0.07357256199488456,0.0,0.023948816459993087,0.177618876477467,0.043304548117980346,0.0,0.29068860957182924,0.263777329334507,0.4234767188100277,62340
23-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.5069663505669436,0.3101914229877523,0.10558188913976406,0.41029182816462856,0.0,0.30675680441429004,0.0,0.0,0.21874467563464206,0.0,0.09891042789281661,0.0,0.12055097954017342,0.23318475745421804,0.0,0.42424242424242425,0.0,0.3339394203340374,0.0,0.0,0.14934306153276142,0.0,0.5582790783676659,0.0,0.15682896639744942,0.11589914348705475,0.0,0.028409653320503905,0.04466501240694789,0.02912493795439283,0.0,0.26665077594941067,0.11983785871952297,0.0,0.041691557017887654,0.07477692332283419,0.07560283779090177,0.0,0.25954655592514575,0.23517004299538702,0.380593764897523,56284
24-09-2021,1.0,0.0,0.44444444444444553,0.76,1,0,0.3729341700285694,0.3577710207202942,0.08047609791109052,0.40000831550888605,0.0,0.25184885770961984,0.0,0.0,0.15393077729285862,0.0,0.10350365072425502,0.0,0.08814838254648959,0.2209588725099898,0.0,0.48484848484848486,0.0,0.28744038934738586,0.0,0.0,0.10761820617322655,0.0,0.5811941673354819,0.0,0.11426404766718984,0.11564875815378212,0.0,0.035947978758115104,0.060006473190203906,0.030833017022394812,0.0,0.1980208110701011,0.10720368582632363,0.0,0.047294603263244715,0.09006440109593944,0.07175365710444849,0.0,0.23094271085993184,0.2088943710225613,0.34120595240550305,48696
25-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.3179575338101934,0.40623065438257894,0.07153430925430268,0.3936885287554917,0.0,0.2222683400505608,0.0,0.0,0.13941860451624888,0.0,0.11008978606791432,0.0,0.08012920421413233,0.23872844843623267,5.423058192668242e-07,0.33333333333333337,0.0,0.3398351588528624,0.0,0.0,0.08541625103314618,0.0,0.6415603265367408,0.0,0.024803481463350735,0.10033623173325182,0.0,0.021341433322438468,0.023713453446973783,0.0,0.0,0.11253841614442638,0.09013723908131366,0.0,0.027210618629022163,0.034492731698154866,0.0,0.0,0.22329112829873402,0.2018655791593466,0.33066963819667705,50757
26-09-2021,1.0,0.0,0.44444444444444553,0.76,1,0,0.31429834970677706,0.3343377881359018,0.09973533501801816,0.3743595903225955,0.0,0.1891307211351376,0.0,0.0,0.1336262305113167,0.0,0.10871419587895738,0.0,0.08282089307867177,0.2265323282758005,0.0,0.5303030303030303,0.0,0.32839209110903034,0.0,0.0,0.0827371961125203,0.0,0.6735047684985749,0.0,0.017139249359922587,0.05256140944180329,0.0,0.019618230390018313,0.017391304347826087,0.0011387193786679903,0.0,0.0995678686096503,0.04494095663340145,0.0,0.023806936164779163,0.0240765239091414,0.0024442819258923263,0.0,0.21170771335105762,0.19122498133774757,0.3147191471023453,45550
27-09-2021,1.0,0.0,0.44444444444444553,0.76,1,0,0.34365088616250705,0.3324320551570105,0.07669303347937258,0.392057765068395,0.0,0.21448799112849723,0.0,0.0,0.11393751393985231,0.0,0.06657992323721662,0.0,0.08657800112091385,0.24230022249175887,0.0,0.4090909090909091,0.0,0.3525983711865514,0.0,0.0,0.08322170604497392,0.0,0.40830121332117053,0.0,0.055274725960262894,0.1263925651814806,0.0,0.03081834443359345,0.042723055345776244,0.021212298169289615,0.0,0.10788099579294487,0.09160582058626804,0.0,0.03170145624695418,0.05013605572910928,0.03859655466259038,0.0,0.17689207170685883,0.15924311396010105,0.26677762169747027,47033
28-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.68299184420695,0.39723911486593105,0.09010571646455434,0.4566461704771716,0.0,0.2994216583187369,0.0,0.0,0.12450480334176248,0.0,0.06564344936451173,0.0,0.1476626899413724,0.2534322516314822,0.0,0.6818181818181819,0.0,0.3589595627463363,0.0,0.0,0.08515974577478838,0.0,0.41471568253014934,0.0,0.11439340256970393,0.03174690920442499,0.0,0.03093192269740692,0.059725968281367996,0.02724167128967269,0.0,0.21519426246998463,0.03169419050911698,0.0,0.04382818608751384,0.09654454337751785,0.06827649791795143,0.0,0.25001850788368124,0.22641751814049216,0.3674735368716564,55316
29-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.6892292561329472,0.40934416080987585,0.10111099481137015,0.396303294327437,0.0,0.27681307117910026,0.0,0.0,0.19984136570791425,0.0,0.05452268065825573,0.0,0.16163003230498932,0.24954794734609748,0.0,0.15151515151515152,0.0,0.3697983581212029,0.0,0.0,0.11346082594693191,0.0,0.3569902262611313,0.0,0.07645241702846284,0.05164116204808699,0.0,0.03845579528332243,0.05573416765562628,0.013810622207947676,0.0,0.16584095584033237,0.04841229827884471,0.0,0.05116698862988745,0.08459944873424018,0.0325036560573919,0.0,0.23374902231640754,0.21147226637599448,0.3450702744639488,55352
30-09-2021,1.0,0.08333333333333331,0.44444444444444553,0.76,1,0,0.7706264689354716,0.21698954881468263,0.0921692061545823,0.48912285240433695,0.0,0.31409677328927726,0.0,0.0,0.1748600793599864,0.0,0.059397533403071495,0.0,0.19349657428573228,0.1601643016065542,0.0,0.4393939393939394,0.0,0.42615356139625027,0.0,0.0,0.08846581354917775,0.0,0.3980180428172821,0.0,0.09516025512823381,0.14562345947984887,0.0,0.04781320598655448,0.04388822958247923,0.03519810797395544,0.0,0.20175584613721365,0.1489207978134506,0.0,0.06939692734909848,0.07267054070625992,0.09036548915931371,0.0,0.2565150045216014,0.23238524080999268,0.376419284929166,59010
01-10-2021,0.16666666666666696,0.08333333333333331,0.5555555555555562,0.84,1,0,0.30860176683539076,0.28758056880667127,0.10076707986303214,0.4616308560816398,0.0,0.22900214583542444,0.0,0.0,0.1615974171545485,0.0,0.06271911229487986,0.0,0.0795624500154283,0.22857865716177905,0.0,0.4393939393939394,0.0,0.28890479716046424,0.0,0.0,0.08906432581867928,0.0,0.47002704853582594,0.0,0.08951836307517519,0.064339275378342,0.0,0.05015231190635793,0.043154601359369944,0.020350959152092032,0.0,0.12838740242549385,0.04549822582379515,0.0,0.05033587483086797,0.04941191949030553,0.036129541788372604,0.0,0.14169589795289933,0.15751036870186352,0.287694689628062,52227
02-10-2021,0.16666666666666696,0.08333333333333331,0.5555555555555562,0.84,1,0,0.08204498885621526,0.3433171892259325,0.14238078861192938,0.5235582986468819,0.0,0.1325818237280145,0.0,0.0,0.23559521819444476,0.0,0.0618460160348299,0.0,0.02282759967002311,0.26433360369678616,0.0,0.6515151515151515,0.0,0.24053578816714938,0.0,0.0,0.10927124006042123,0.0,0.47744230761210027,0.0,0.07169600974069937,0.005729596847095855,0.0,0.004270429916641592,0.01132808285683461,0.0,0.0,0.07609448012415215,0.002890862490823569,0.0,0.0030580412195265203,0.009254353947174393,0.0,0.0,0.09627171099771714,0.10701645505539069,0.20526595232999756,54220
03-10-2021,0.16666666666666696,0.08333333333333331,0.5555555555555562,0.84,1,0,0.06416413506842915,0.2705503562628212,0.14581993809530933,0.5530783551923424,0.0,0.1073824997611217,0.0,0.0,0.4840693203474675,0.0,0.052377766344255255,0.0,0.020967150296916228,0.2450237002090976,0.0,0.3787878787878788,0.0,0.21571979182544695,0.0,0.0,0.14233191780431498,0.0,0.45040668135974754,0.0,0.08760556185714741,0.00020811248479803333,0.0,0.0,0.017779695760060416,0.022745189640573447,0.0,0.06954727456310303,9.091734574841083e-05,0.0,0.0,0.012576484455977947,0.02494580082456015,0.0,0.08109773339194258,0.09014893212855309,0.17773058191011135,53512
04-10-2021,0.16666666666666696,0.08333333333333331,0.5555555555555562,0.84,1,0,0.06332106999510703,0.3795898425646067,0.1189945721249458,0.500833860752184,0.0,0.10239996575826601,0.0,0.0,0.4786607245893952,0.0,0.02570876293340238,0.0,0.022070746667170446,0.3725360339913831,0.0,0.8333333333333334,0.0,0.21154160224723995,0.0,0.0,0.14412745461281956,0.0,0.20920559846499212,0.0,0.13661896008933377,0.06649844240812158,0.0,0.03196879142857063,0.06326464559283633,0.012642704896493329,0.0,0.0625482048221642,0.021922414893601205,0.0,0.014957930279908306,0.03376947575857951,0.010463481123167718,0.0,0.05706462988884822,0.06343352929395055,0.1341190500830623,51150
05-10-2021,0.16666666666666696,0.16666666666666669,0.5555555555555562,0.84,1,0,0.05224657645929537,0.3200144447276744,0.1358464045935075,0.4871687078161164,0.0,0.125054067878812,0.0,0.0,0.3111459823727974,0.0,0.04134570888428411,0.0,0.018002317394945812,0.2659185784339259,5.423058192668242e-07,0.30303030303030304,0.0,0.20164460074472487,0.0,0.0,0.08196768033744692,0.0,0.2962693516990886,0.0,0.11882156032470464,0.0473228279885278,0.0,0.03751361035619441,0.049606214262595746,0.03017606353470174,0.0,0.07315006253518903,0.01877916671532388,0.0,0.021128217420694997,0.03187337348119626,0.03006266570096957,0.0,0.07212209079091735,0.08017153125916743,0.16144298414262245,51978
06-10-2021,0.16666666666666696,0.16666666666666669,0.5555555555555562,0.84,1,0,0.05331943972507805,0.30224075355352437,0.1303437654200996,0.45715896019181107,0.0,0.13173482308990053,0.0,0.0,0.284656358263955,0.0,0.04020534714229644,0.0,0.018817813714192153,0.23924933215266359,0.0,0.4090909090909091,0.0,0.19656816845589356,0.0,0.0,0.08912132698720324,0.0,0.27724342073511876,0.0,0.10266926134864504,0.04172980495958065,0.0,0.04190551472879541,0.05221706764483763,0.015095331250547461,0.0,0.06629436880098487,0.01645269624118608,0.0,0.023449320949117003,0.033334160608669935,0.014941446593162197,0.0,0.07154731284715928,0.07953260319455173,0.1603999666819577,47737
07-10-2021,0.16666666666666696,0.08333333333333331,0.5555555555555562,0.84,1,0,0.05638535795218124,0.3220415619727371,0.11452367779655188,0.490518010006329,0.0,0.09701894960466773,0.0,0.0,0.2719113504380026,0.0,0.04098459578360736,0.0,0.018716663832895674,0.2905638194170567,0.0,0.4090909090909091,0.0,0.17237549811641226,0.0,0.0,0.08139766865220736,0.0,0.2977759982427091,0.0,0.11660601359015449,0.10622516470152117,0.0,0.021369140496664846,0.04869996763404898,0.022175829951239453,0.0,0.0655879702837541,0.039201617667576696,0.0,0.011192626116201306,0.029099904754315693,0.020545453540944034,0.0,0.06589213254121648,0.07324625653290975,0.15013782655225824,49121
